currImg,x,y,cond
107,40.51132772,44.8248779,pulse
107,48.99021702,27.39959179,pulse
107,71.58266537,67.49187568,pulse
107,68.16047292,59.9200202,pulse
107,30.14497241,47.6158888,pulse
107,79.82876994,37.53951927,pulse
107,41.82853639,55.26170008,pulse
107,22.28983783,41.97437005,pulse
107,33.3826211,22.36037058,pulse
107,49.4640777,76.12559799,pulse
107,43.82734632,49.16594809,pulse
107,77.81485837,57.971953,pulse
107,59.7360178,93.93163515,pulse
107,89.23319961,64.32672924,pulse
107,51.11295581,93.63981538,pulse
107,35.04854195,72.98937306,pulse
107,51.10403012,58.78957797,pulse
107,60.91635291,38.05686648,pulse
107,74.03193236,53.57665051,pulse
107,24.89338518,65.15294428,pulse
107,44.67063621,38.27743223,pulse
107,68.6955102,48.97749994,pulse
108,40.61462438,39.21420051,size
108,36.97242471,41.91171145,size
108,75.73061063,30.00927387,size
108,53.75747833,70.67772853,size
108,74.75386219,68.76739703,size
108,72.50232822,70.4023978,size
108,56.62927985,64.80203454,size
108,45.20878836,69.15089701,size
108,64.38606481,42.35904008,size
108,59.94558361,46.41006586,size
108,76.23541341,72.30253725,size
108,36.13765237,57.54925253,size
108,42.05009169,37.90989431,size
108,40.73145612,54.20708354,size
108,33.28446016,30.81668045,size
108,60.1272271,33.05355426,size
108,79.31416816,67.69138359,size
108,56.86317534,52.37957383,size
108,46.7233395,30.09132485,size
108,59.83768758,58.06536274,size
108,34.76037931,47.44696103,size
108,49.05087714,47.00928406,size
108,51.71678683,57.8944068,size
108,72.31037431,34.38140713,size
108,36.07585873,38.4448406,size
108,65.35963629,57.39148275,size
108,76.31887761,48.54780217,size
108,47.53963862,40.82994403,size
108,40.77898742,43.10351705,size
108,43.82522191,58.94839275,size
108,56.79644581,66.92200155,color
108,53.57480493,12.42294463,color
108,34.20805778,27.72458886,color
108,46.76179701,31.94434453,color
108,74.24024275,51.60001583,color
108,27.16258723,53.35555393,color
108,66.1545482,43.22657234,color
108,38.35988505,41.33657942,color
108,48.95391384,41.33936139,color
108,58.51479512,61.15757631,color
108,55.86477588,90.68281299,color
108,45.06891252,21.81026801,color
108,35.21285986,25.62857237,color
108,68.31843004,14.0267351,color
108,47.69367919,67.88328934,color
108,59.8439047,39.80535171,color
108,66.01273051,47.87459635,color
108,39.56486494,53.86552486,color
108,50.15917004,29.53445896,color
108,49.33682636,51.62127578,color
108,33.97782375,30.11463081,color
108,36.00821966,45.00009856,color
108,39.87973413,26.06225849,color
108,48.24113076,12.00828266,color
108,39.30074573,16.44900122,color
108,64.17616523,35.06847384,color
108,40.11068476,17.87286951,color
108,59.55510364,46.13769385,color
108,57.11820255,22.84198421,color
108,58.34363439,50.0236634,color
108,26.29078955,65.44235744,pulse
108,41.88395874,73.12235451,pulse
108,41.95531976,85.36016555,pulse
108,14.80740509,75.25588921,pulse
108,41.36188182,63.52948433,pulse
108,35.76130456,45.97815467,pulse
108,21.08073983,55.14508818,pulse
108,37.72413127,55.43527039,pulse
108,35.4720281,53.22034195,pulse
108,35.73993036,61.83845738,pulse
108,21.89628737,68.51562892,pulse
108,46.23432856,50.59606314,pulse
108,46.3541088,56.7908686,pulse
108,20.44602743,71.34141915,pulse
108,39.66691814,43.4340048,pulse
108,37.59548714,60.54796626,pulse
108,68.84432494,64.87595656,pulse
108,33.79395586,51.5083481,pulse
108,64.8297955,80.24615949,pulse
108,40.35952142,77.85570694,pulse
108,45.79022448,71.56541569,pulse
108,21.35234773,45.75126993,pulse
108,42.20276414,51.69808967,pulse
108,44.8153574,44.66648185,pulse
108,45.85762922,42.8485704,pulse
108,39.93957748,58.80492028,pulse
108,55.02256748,52.48582899,pulse
108,42.16277544,73.37663403,pulse
108,16.87747255,89.27093421,pulse
108,35.49604747,74.18500039,pulse
109,30.57891073,35.63399435,size
109,52.16179017,35.38149816,size
109,39.13546952,36.07218513,size
109,72.02542559,46.46186237,size
109,69.38737568,17.48398229,size
109,58.90647376,53.46849595,size
109,31.36542703,41.57528189,size
109,44.31943478,40.20668945,size
109,28.45165053,10.08825769,size
109,13.53111086,31.67237258,size
109,35.94631859,70.04740475,size
109,37.94265804,27.77272938,size
109,55.41362051,29.83629615,size
109,47.00358432,33.78455891,size
109,51.87779734,42.81104173,size
109,7.567435647,24.63116974,size
109,35.29582597,17.51545335,size
109,28.52420275,60.40116809,size
109,45.80109807,44.49564884,size
109,46.16749676,43.05827996,size
109,63.07110291,55.16712038,size
109,15.18745116,33.13660585,size
109,18.59571729,51.04218363,size
109,50.31218127,22.25301434,size
109,65.0239631,27.14513785,size
109,29.76626222,38.83478792,size
109,24.96745842,37.91899058,size
109,45.55345296,26.06297897,size
109,55.74914551,35.92366654,size
109,33.38117107,23.18936608,size
109,73.77873598,55.07548877,color
109,55.73785458,51.80895274,color
109,28.26507513,37.7624558,color
109,61.97464742,54.52542717,color
109,38.57816581,31.75927023,color
109,31.22094353,25.78022872,color
109,46.17246936,58.57108213,color
109,54.28999714,23.73556545,color
109,42.08288271,30.61705928,color
109,22.49069923,62.25712538,color
109,47.33095084,63.57170577,color
109,42.69634732,62.50776372,color
109,62.76074621,30.15031083,color
109,53.5107777,50.78380701,color
109,40.93871293,42.4983248,color
109,37.66964469,41.47404668,color
109,23.77388572,52.17285517,color
109,37.06173047,38.32324048,color
109,38.70474872,26.75566425,color
109,51.62295627,63.45426078,color
109,19.27371138,46.78245735,color
109,58.61794782,68.8391005,color
109,46.77667796,38.8977298,color
109,53.46516135,66.70729071,color
109,23.04270535,43.0616012,color
109,16.33663203,83.84780022,color
109,43.07197474,59.17586901,color
109,50.11358988,33.15278303,color
109,67.07107973,32.16068991,color
109,41.48078269,44.52632547,color
109,56.25900931,76.58922187,pulse
109,42.24950065,44.98063842,pulse
109,60.84470268,37.71671594,pulse
109,32.63573351,62.98108052,pulse
109,48.01583254,44.01934658,pulse
109,39.50460726,65.72679361,pulse
109,61.29092389,43.22851723,pulse
109,37.83534328,94.68121742,pulse
109,25.97735129,53.57789669,pulse
109,50.18646689,69.70111221,pulse
109,60.96026862,92.28936792,pulse
109,41.65224756,70.47102394,pulse
109,27.81543797,61.70717978,pulse
109,41.18470453,87.83074118,pulse
109,43.18210226,74.97391811,pulse
109,62.9688622,66.86306646,pulse
109,34.65336973,58.83142708,pulse
109,52.61298988,72.74715463,pulse
109,58.33806759,68.3944003,pulse
109,30.74791565,80.28360147,pulse
109,20.05989461,77.53463462,pulse
109,70.60589748,86.92545285,pulse
109,62.2541068,62.07615673,pulse
109,57.59672079,38.0009091,pulse
109,53.32901496,63.97955459,pulse
109,42.08116887,71.46159198,pulse
109,27.15480878,70.31528089,pulse
109,45.17914397,80.63321288,pulse
109,59.61061713,50.9733669,pulse
109,28.63255827,78.94441271,pulse
110,58.32471566,66.96132578,size
110,65.53174746,69.46908832,size
110,20.93011988,66.830754,size
110,37.89678952,62.70804037,size
110,47.71661052,53.75748391,size
110,49.25979613,89.15284787,size
110,46.39506879,79.5721934,size
110,32.60898711,67.36704682,size
110,53.9726346,62.86149977,size
110,52.5742693,68.77154053,size
110,53.95307444,83.5991426,size
110,40.91607614,91.47296319,size
110,44.89115593,77.36253273,size
110,41.60683646,88.02396375,size
110,74.03185193,53.78861752,size
110,56.30105395,85.89819556,size
110,40.43894339,51.67145263,size
110,43.75360633,68.3057939,size
110,29.8467541,82.88456632,size
110,66.81611795,42.58671114,size
110,38.60214068,69.42177351,size
110,83.30640017,72.03903347,size
110,58.54580517,58.24727322,size
110,48.65057675,84.40873214,size
110,79.5636054,54.92373975,size
110,69.66108316,80.12089339,size
110,38.29859448,49.85639721,size
110,44.86503025,80.49136129,size
110,50.66222054,82.29873996,size
110,48.6043304,73.51844064,size
110,60.33744247,36.20023286,color
110,24.85944066,47.7858246,color
110,37.00425881,42.68175128,color
110,26.07876007,52.23513379,color
110,26.80398412,63.54132785,color
110,43.22600902,30.87731786,color
110,46.13728025,90.41404277,color
110,45.19430049,55.84558692,color
110,53.73113276,47.96395256,color
110,40.59558355,51.81662067,color
110,28.42198119,56.39162355,color
110,61.92256284,74.35467791,color
110,78.46491222,66.382135,color
110,66.05788912,30.58888758,color
110,52.82504256,72.24043877,color
110,66.89038862,63.20787395,color
110,41.28642315,57.62454025,color
110,36.20290041,29.82674872,color
110,62.4273149,58.08449698,color
110,57.24420321,81.46900568,color
110,68.88807591,35.44985321,color
110,47.82252474,41.98888327,color
110,56.24187262,38.75334821,color
110,56.84626649,79.3734073,color
110,50.85344695,57.22997258,color
110,55.61887836,51.25946224,color
110,59.17165185,31.07773642,color
110,29.71574546,83.63997264,color
110,21.53654389,42.70059143,color
110,69.83926878,23.71112647,color
110,62.81883868,44.58963523,pulse
110,35.58438097,18.1624041,pulse
110,51.13039376,27.95496444,pulse
110,60.61718916,18.73591015,pulse
110,64.92541839,45.52252341,pulse
110,65.1950166,34.54687311,pulse
110,63.08203659,47.8066203,pulse
110,61.02787649,58.61382576,pulse
110,56.71794499,47.85598039,pulse
110,56.96231364,40.56933636,pulse
110,49.76042784,28.9553973,pulse
110,54.90017735,44.75942113,pulse
110,72.81888246,40.61110442,pulse
110,57.24054592,37.6676566,pulse
110,84.37631135,33.99539916,pulse
110,76.02966893,36.44406241,pulse
110,43.46581004,19.854173,pulse
110,95.70944385,49.01442881,pulse
110,74.57140865,24.58387805,pulse
110,95.63286469,52.67792479,pulse
110,60.72243873,23.50834889,pulse
110,15.50506498,33.4219939,pulse
110,70.58955603,44.3075557,pulse
110,73.80132134,37.26543886,pulse
110,77.67680268,33.41007935,pulse
110,64.7601279,41.79748518,pulse
110,81.12196385,53.70534761,pulse
110,47.97625958,30.76311158,pulse
110,42.3938665,44.22522786,pulse
110,58.08326567,15.86328971,pulse
111,44.43522887,32.42657856,size
111,79.41692346,50.41147749,size
111,50.460805,59.97492481,size
111,45.49135443,30.47169357,size
111,50.97906735,32.73438373,size
111,55.87258756,26.6495621,size
111,53.43825663,38.71530629,size
111,69.47019185,48.50109955,size
111,59.94420587,76.43403404,size
111,71.22207982,57.17290915,size
111,58.56955159,26.03948801,size
111,68.16238413,47.94033998,size
111,51.56999022,50.3753626,size
111,59.51116118,57.63726939,size
111,51.40783769,32.38487049,size
111,60.05026356,26.94536685,size
111,55.3670173,69.05349845,size
111,81.18230492,24.93879145,size
111,68.09839378,58.36237153,size
111,60.3590402,24.47002484,size
111,89.77538136,32.39573712,size
111,34.14406053,54.06843505,size
111,51.10433151,58.03046643,size
111,71.90993214,50.87020047,size
111,70.46855344,35.5972548,size
111,52.11979288,63.57994802,size
111,65.0488946,52.81948662,size
111,69.80020472,37.72853607,size
111,50.15784757,65.60798926,size
111,43.71020944,36.40042671,size
111,52.13301447,63.9596299,color
111,80.50760274,52.88183413,color
111,64.73818986,50.93198113,color
111,41.6276004,33.61877352,color
111,18.87474893,68.94896887,color
111,47.37852893,36.94920838,color
111,43.97237767,80.59036927,color
111,44.93425849,48.22983347,color
111,63.90262147,53.97005988,color
111,52.40552825,54.1848398,color
111,47.78817387,28.18500505,color
111,36.31967548,56.7655443,color
111,64.48030092,67.3808424,color
111,46.88259266,49.05619891,color
111,39.80155759,38.1607146,color
111,40.36889638,27.61380461,color
111,75.79361018,65.61511888,color
111,46.12962075,25.88162665,color
111,35.83843243,39.84296915,color
111,77.17766545,51.6384472,color
111,52.48130306,61.94080205,color
111,76.01087111,79.31878361,color
111,44.17543385,49.48197452,color
111,59.87180046,41.27437198,color
111,46.77954203,66.22231546,color
111,71.42141549,30.44876063,color
111,50.48695645,55.8853511,color
111,53.77566226,61.21942266,color
111,71.44918216,75.20393032,color
111,31.15726684,43.1252825,color
111,55.82179395,38.35073038,pulse
111,38.77178022,42.99980492,pulse
111,65.59943356,46.15750337,pulse
111,63.34779268,80.03414092,pulse
111,28.21962823,59.83260317,pulse
111,40.32183244,46.6369217,pulse
111,43.2615605,46.04593095,pulse
111,48.47757562,55.66875974,pulse
111,65.41032918,48.13855512,pulse
111,73.56817541,65.06508263,pulse
111,51.63112308,60.41658681,pulse
111,59.74079354,53.45244937,pulse
111,42.39593154,28.73066686,pulse
111,63.59335054,28.1016516,pulse
111,76.78685189,91.7369568,pulse
111,34.15529561,16.6689175,pulse
111,47.04703512,28.67691468,pulse
111,54.28922032,51.73872995,pulse
111,41.8213214,84.35886666,pulse
111,48.09976272,48.54808985,pulse
111,45.34038453,53.19264602,pulse
111,49.53698121,59.36633686,pulse
111,55.92720553,46.04872576,pulse
111,49.05424281,37.92415344,pulse
111,64.58254026,66.45864758,pulse
111,49.15497238,78.71357281,pulse
111,23.82125024,70.94746485,pulse
111,31.08980666,49.54492093,pulse
111,52.06209094,45.33746464,pulse
111,58.76998181,55.18799724,pulse
112,43.31047055,66.12296179,size
112,59.32587386,47.02050976,size
112,47.74871809,77.48968705,size
112,38.94820834,67.86921941,size
112,79.10293625,43.52170494,size
112,62.87174686,53.61364583,size
112,58.51116811,45.41793208,size
112,61.30065212,24.75688042,size
112,38.75440235,49.77548934,size
112,46.51396421,57.27363482,size
112,81.75878893,66.10811029,size
112,60.85000399,48.84575189,size
112,49.20004406,31.14771951,size
112,72.38865738,59.33933719,size
112,9.177596973,53.99807927,size
112,62.72778516,55.22828262,size
112,71.14998427,43.90578452,size
112,26.44979363,54.03919325,size
112,69.79857922,49.57098332,size
112,58.75787015,52.57449464,size
112,49.10051841,54.42076317,size
112,39.35630187,69.94441867,size
112,58.27087914,50.5378427,size
112,39.00822343,58.71018665,size
112,57.12708827,31.37892304,size
112,56.7223289,55.60239731,size
112,38.76665992,49.23806182,size
112,46.99407181,59.7456952,size
112,41.40666036,43.23371343,size
112,52.12667336,64.34842042,size
112,65.921958,41.56587443,color
112,55.29704609,39.43655873,color
112,18.01239683,39.37645806,color
112,42.08585394,37.39947686,color
112,27.03300327,53.11091819,color
112,50.15134419,43.12218188,color
112,34.62936475,73.51569295,color
112,32.82653917,62.52899732,color
112,46.88708831,62.15257488,color
112,51.22504601,64.56131109,color
112,25.34993427,26.54994987,color
112,32.62104234,62.95219015,color
112,35.42471203,50.05162657,color
112,13.44881326,67.17293265,color
112,31.69310448,23.88859771,color
112,30.64307566,46.63067469,color
112,36.08787579,82.58582426,color
112,23.48982883,58.06161855,color
112,32.8010763,86.50565391,color
112,45.54102609,44.05720709,color
112,23.73997296,42.97892274,color
112,39.19569052,54.70471521,color
112,32.27305218,53.84877643,color
112,44.47156746,60.62777876,color
112,56.69427983,62.12796111,color
112,30.96463271,47.28837159,color
112,53.8569111,59.69260884,color
112,40.64001597,42.67512504,color
112,46.94463951,55.5097191,color
112,40.73102566,47.44364795,color
112,59.91761629,13.4957766,pulse
112,63.77829747,35.92414546,pulse
112,63.64963665,35.13985293,pulse
112,46.22984747,17.65922952,pulse
112,32.22150652,51.30453547,pulse
112,32.34924935,42.5963899,pulse
112,59.30546501,50.04592654,pulse
112,54.99531035,31.22347674,pulse
112,68.20889197,37.29206458,pulse
112,53.35231404,30.47392162,pulse
112,13.62055915,41.31285475,pulse
112,53.99243633,25.38608053,pulse
112,54.00511557,49.4186955,pulse
112,87.30822312,68.01810382,pulse
112,40.08239322,43.96194844,pulse
112,65.64654525,40.691848,pulse
112,30.23056581,51.10633227,pulse
112,32.1834764,44.86889355,pulse
112,33.70630223,11.76060782,pulse
112,31.33327856,53.14459538,pulse
112,50.68146388,47.61000676,pulse
112,42.63793325,37.42323697,pulse
112,58.53802444,25.81518046,pulse
112,44.63976948,33.55628915,pulse
112,43.69978837,58.24963075,pulse
112,69.38038709,56.58316141,pulse
112,55.88953533,45.56252895,pulse
112,45.26222713,55.76480487,pulse
112,50.42422688,53.94776854,pulse
112,55.02925026,48.17550196,pulse
113,79.54411725,42.61671281,size
113,84.66195122,53.23585208,size
113,87.95270159,73.10839508,size
113,100,65.67172927,size
113,83.23072401,49.13091191,size
113,73.14653417,26.5552576,size
113,82.60477096,27.00196253,size
113,80.21820648,37.43313166,size
113,87.03335186,33.55967919,size
113,85.48359999,57.11514998,size
113,95.21795519,54.53574575,size
113,58.01588323,48.22370115,size
113,77.93503366,22.60195369,size
113,75.23380763,39.61417744,size
113,77.31065745,70.31046371,size
113,56.54593986,34.58279761,size
113,82.2380765,18.41182415,size
113,61.52170111,27.79964924,size
113,80.91321003,34.59086157,size
113,73.32110798,45.05601203,size
113,89.92545156,19.15256715,size
113,88.92866387,47.58060909,size
113,77.67590971,36.67720645,size
113,87.17300072,30.14927648,size
113,99.59194282,55.20134096,size
113,70.54212528,18.2335935,size
113,84.22154845,47.80107509,size
113,85.08457756,25.01789628,size
113,74.10862698,33.80447662,size
113,88.3114193,17.34619605,size
113,49.9859693,47.19190118,color
113,68.09954253,56.14412203,color
113,70.72038768,53.23205478,color
113,49.52861073,51.19878004,color
113,33.94873075,17.63050317,color
113,46.26649956,34.74924319,color
113,76.98302735,68.65326102,color
113,70.10384688,35.68750427,color
113,50.91983068,40.04146245,color
113,31.38992545,54.56387471,color
113,64.14166069,43.97557717,color
113,67.34020295,27.18135405,color
113,61.29416005,36.11670099,color
113,40.3632912,73.00852285,color
113,74.53502411,59.76139097,color
113,57.35878372,62.25375396,color
113,51.26262688,39.66189902,color
113,68.91359738,36.24440463,color
113,53.91898554,59.05897426,color
113,60.07524801,44.71907045,color
113,66.22442829,50.51929884,color
113,50.10256121,27.39882224,color
113,69.45531958,23.09501075,color
113,73.08318743,48.26352413,color
113,56.34739962,48.67511095,color
113,73.2678443,51.34901063,color
113,42.72338984,57.03708868,color
113,62.2616776,66.06286164,color
113,47.57059829,29.74782407,color
113,68.1645053,40.3598157,color
113,38.52377492,4.422060941,pulse
113,43.40979943,16.11400883,pulse
113,53.01752764,66.4062531,pulse
113,56.67674992,58.66951523,pulse
113,49.51842008,76.68392093,pulse
113,60.12190193,22.32863088,pulse
113,51.4038503,39.84428965,pulse
113,24.53317784,73.67351498,pulse
113,37.00656416,22.08308773,pulse
113,32.89316789,43.0067318,pulse
113,19.77345836,53.50627027,pulse
113,27.0080115,33.75621185,pulse
113,40.40515273,44.8802802,pulse
113,68.83326545,44.28245546,pulse
113,24.86529843,54.21918719,pulse
113,42.72279491,37.5010275,pulse
113,52.95382852,48.82031288,pulse
113,24.89568522,42.82582259,pulse
113,38.86312918,51.80363411,pulse
113,45.88224168,20.95512528,pulse
113,32.70939536,48.72935097,pulse
113,37.30462945,62.68523508,pulse
113,48.46477446,48.11398365,pulse
113,67.08519051,46.67098837,pulse
113,47.24453802,72.00328039,pulse
113,43.43460343,23.1318025,pulse
113,17.72853774,56.43073115,pulse
113,46.49644806,50.32984354,pulse
113,51.2611872,50.86885849,pulse
113,56.05109664,57.60426165,pulse
114,73.85209981,58.22451951,size
114,60.85166493,44.95203135,size
114,69.2265637,9.525011681,size
114,67.09387865,62.27335494,size
114,60.70529053,62.89869607,size
114,40.38250735,72.92030551,size
114,31.6293658,45.03732623,size
114,69.23950872,56.43669843,size
114,50.82916446,33.7739227,size
114,69.1486333,49.41379715,size
114,39.93991117,42.81862885,size
114,65.69690833,39.92653003,size
114,68.67871807,75.65070907,size
114,92.38064799,66.37968351,size
114,57.35717809,67.56904807,size
114,57.09171086,34.89460482,size
114,66.1452678,60.93406614,size
114,55.24443522,46.40081335,size
114,70.30488914,34.27587444,size
114,68.69222468,55.53527022,size
114,58.66838103,48.44193902,size
114,65.79943086,70.91431869,size
114,82.05934856,26.80127455,size
114,82.89412352,76.94581946,size
114,52.35456194,60.82276088,size
114,48.03732421,50.54945226,size
114,57.02619812,44.22752443,size
114,57.30083554,62.43906336,size
114,39.62830138,63.08953192,size
114,66.41702662,42.75736637,size
114,73.73099132,51.80899388,color
114,54.79821461,34.42860061,color
114,71.71604358,69.32615941,color
114,84.795321,79.06601502,color
114,58.83671757,59.37529133,color
114,64.90505296,80.32071729,color
114,52.86321483,63.36114409,color
114,50.59095855,88.00467875,color
114,93.46767915,66.61989983,color
114,63.34507144,78.73785976,color
114,61.54022953,48.33306181,color
114,36.11458179,56.71076565,color
114,63.95974928,55.70740865,color
114,37.64208878,77.76632897,color
114,40.49654983,55.56358324,color
114,53.52073291,68.88959826,color
114,72.55023797,38.6048958,color
114,54.39255829,61.5852213,color
114,76.81428213,69.9171645,color
114,63.88089508,74.43526157,color
114,58.98483909,70.54521595,color
114,77.21364936,55.90941093,color
114,79.30724888,70.05633285,color
114,80.87002688,61.7036153,color
114,53.81452118,25.5406376,color
114,92.18480512,76.5083589,color
114,68.11308204,68.49200097,color
114,82.59344101,63.01972368,color
114,72.87257951,76.52573802,color
114,67.41666149,77.38460519,color
114,55.36700464,60.30575877,pulse
114,58.61484583,89.37547895,pulse
114,60.39620853,43.53651608,pulse
114,64.96931348,57.77841197,pulse
114,63.78340817,51.37377907,pulse
114,61.12236816,61.69294248,pulse
114,60.3678363,61.65959614,pulse
114,36.3381714,63.05914559,pulse
114,49.07449771,65.66203311,pulse
114,62.77517762,62.23268678,pulse
114,31.28203051,64.7712368,pulse
114,56.7339333,67.06017657,pulse
114,92.38561676,58.85078854,pulse
114,69.9854519,89.6808162,pulse
114,28.1912672,51.06611832,pulse
114,44.59821587,63.01438998,pulse
114,89.02892965,92.04491229,pulse
114,58.0068276,71.34186318,pulse
114,65.22660026,51.88379507,pulse
114,89.91502024,62.86060727,pulse
114,49.2024588,78.72618521,pulse
114,75.88220553,64.72096054,pulse
114,48.79606531,43.73929229,pulse
114,74.96127687,61.50811867,pulse
114,67.09239587,62.40886695,pulse
114,68.18227507,63.48974755,pulse
114,34.01952156,66.75206779,pulse
114,55.10136711,39.83914677,pulse
114,47.4065303,63.82783005,pulse
114,60.51177145,51.58516054,pulse
115,56.63806711,67.55887602,size
115,64.52083631,18.47169794,size
115,54.24120027,90.30061178,size
115,47.1058528,35.64354321,size
115,8.934052538,53.73301098,size
115,86.39248404,69.44021985,size
115,32.20566845,61.82047326,size
115,67.67910147,54.34753252,size
115,76.32822708,46.73766393,size
115,33.62477936,50.46943886,size
115,41.31240993,59.94445059,size
115,55.40527476,55.5797815,size
115,7.317768051,44.31939904,size
115,52.138991,46.59883277,size
115,49.64411591,50.25505485,size
115,52.95486055,40.68405024,size
115,58.42305914,40.11430336,size
115,24.60983198,54.40401545,size
115,48.0367639,62.45104737,size
115,43.02722861,41.45180799,size
115,42.4372649,60.92874297,size
115,40.53588588,53.84077442,size
115,46.54190754,38.44464883,size
115,54.38767167,57.42889049,size
115,38.39704484,45.39188948,size
115,47.96793888,42.12337251,size
115,49.19523685,37.83175234,size
115,63.12064619,57.69657184,size
115,38.67824689,31.2767363,size
115,36.34066441,57.91918719,size
115,60.45816533,36.94747598,color
115,54.64513363,68.58904475,color
115,80.19399914,58.01701147,color
115,42.56547226,56.81300309,color
115,80.30035569,75.389878,color
115,54.95898346,74.7948875,color
115,71.22714667,49.93772645,color
115,51.83368263,53.49269507,color
115,29.35130153,33.58474154,color
115,49.88922355,63.15724573,color
115,61.04377446,58.63480928,color
115,58.21886845,60.35037205,color
115,64.08139927,58.26089236,color
115,65.19413443,67.12280938,color
115,67.48952568,46.53961447,color
115,51.47048821,76.31583621,color
115,81.24926297,61.49221413,color
115,59.33814268,60.29275174,color
115,51.4077592,75.07277969,color
115,64.47273771,78.68198249,color
115,53.17154927,33.6519467,color
115,74.40723896,24.71197241,color
115,74.53693697,65.76831113,color
115,20.32169876,43.62914125,color
115,46.37182758,71.53158534,color
115,52.81409019,64.81578108,color
115,44.52386344,62.37213081,color
115,80.85468907,49.93345313,color
115,52.57389703,100,color
115,69.59850265,77.48951288,color
115,93.33899756,12.45130618,pulse
115,66.7024906,33.98104496,pulse
115,59.8575521,9.062909661,pulse
115,60.76457825,46.24283745,pulse
115,67.88465871,46.41387892,pulse
115,88.17411335,12.57474547,pulse
115,43.60894117,6.87124976,pulse
115,79.41167168,37.31303733,pulse
115,46.75552752,36.49092959,pulse
115,64.09642467,30.3038941,pulse
115,82.32087769,38.27647145,pulse
115,60.52186173,29.65870267,pulse
115,65.11660422,56.76015651,pulse
115,61.13834221,10.55327861,pulse
115,65.84470065,31.11366321,pulse
115,57.82380266,19.49782826,pulse
115,41.77434416,52.0988069,pulse
115,66.34520713,63.76444115,pulse
115,68.47062195,17.11665827,pulse
115,59.2223198,30.69936477,pulse
115,61.77224196,59.80764282,pulse
115,55.82723636,30.96087896,pulse
115,32.78183899,21.63879226,pulse
115,77.88573802,22.34531395,pulse
115,100,55.19397285,pulse
115,69.6124327,29.5541215,pulse
115,56.27086099,26.23503591,pulse
115,78.4841014,8.642647575,pulse
115,84.30492985,48.14136724,pulse
115,92.90594002,10.4038398,pulse
116,64.56639835,56.99575002,size
116,57.82916052,70.61763374,size
116,63.08302801,40.42428034,size
116,22.13198087,31.53283919,size
116,58.91345743,77.68174572,size
116,42.55811155,38.77448136,size
116,53.53650693,59.05863314,size
116,56.79152922,78.88058256,size
116,32.99166706,48.1036173,size
116,45.49400384,49.31490663,size
116,45.78397911,48.22119493,size
116,59.66737983,61.30040055,size
116,70.33060786,70.84033781,size
116,35.03204006,59.12628019,size
116,44.72193846,49.62646761,size
116,41.25736325,61.84857385,size
116,61.46594936,54.63687362,size
116,45.79770755,57.08832021,size
116,47.70432172,76.75492161,size
116,75.37028289,53.73553477,size
116,70.21970644,55.28819403,size
116,53.95052244,51.32998549,size
116,38.70219303,45.67620007,size
116,48.00397434,32.88508231,size
116,57.6420153,65.48981241,size
116,53.22004923,64.91811192,size
116,42.72023941,62.16251663,size
116,52.39173907,79.15681795,size
116,22.19047336,74.39173145,size
116,44.8498857,56.60346195,size
116,37.35999438,27.87314466,color
116,75.48418287,30.06578578,color
116,53.53011316,14.30730928,color
116,52.0041564,29.70584091,color
116,57.62577202,57.18452213,color
116,57.77692135,42.74672224,color
116,65.72210817,29.57044965,color
116,32.6758338,59.78907848,color
116,40.25145445,28.34807045,color
116,51.25742771,25.16202178,color
116,41.82262319,46.7736469,color
116,29.17116947,51.01243985,color
116,48.13635927,48.63579991,color
116,65.51282121,52.09123496,color
116,31.75077805,27.52153265,color
116,49.96523961,36.55009792,color
116,69.89555504,55.58608168,color
116,38.76503419,31.31791117,color
116,51.53966283,40.91777573,color
116,31.30187759,41.34378986,color
116,42.83333784,17.50742828,color
116,48.85759116,42.73270606,color
116,62.59655866,26.91642715,color
116,52.02114993,44.71138683,color
116,40.88968485,14.96069365,color
116,53.4897756,63.26347214,color
116,39.16192393,24.45387509,color
116,54.93308932,11.57554674,color
116,32.08988314,36.48196529,color
116,50.90876561,36.61576079,color
116,27.52212415,46.07649825,pulse
116,40.59830321,30.28866513,pulse
116,33.68721609,40.28064165,pulse
116,0.442129919,83.1106307,pulse
116,24.41276664,59.63032409,pulse
116,46.71231424,37.30929443,pulse
116,15.95354781,50.73839667,pulse
116,25.33422793,69.79446983,pulse
116,19.32849924,64.45261403,pulse
116,23.74630341,52.14826069,pulse
116,37.09454308,63.33534997,pulse
116,37.64118278,64.77475554,pulse
116,31.18086518,44.80468963,pulse
116,43.47909199,73.57568529,pulse
116,37.16567099,58.79259985,pulse
116,56.1026399,48.51797739,pulse
116,63.2086975,40.27506725,pulse
116,19.47848715,43.64484307,pulse
116,5.650266025,67.91697254,pulse
116,30.47177651,50.14585184,pulse
116,27.15153237,73.22521603,pulse
116,40.47250991,74.34116708,pulse
116,29.21119521,60.93765353,pulse
116,29.10677074,48.69878746,pulse
116,15.16855857,43.42296487,pulse
116,26.97097756,46.97060083,pulse
116,35.91516675,71.32463227,pulse
116,50.75894869,53.62337167,pulse
116,34.18841628,77.16909963,pulse
116,42.66954711,56.25458482,pulse
117,75.10983573,75.14264721,size
117,40.52139821,55.43392828,size
117,58.88985661,63.45732313,size
117,56.46391302,82.03501273,size
117,58.10125041,79.43801057,size
117,54.24163575,63.59889808,size
117,52.09305466,44.35445691,size
